Name,depart_time,price,depart_time_hour,depart_time_minute
아시아나항공,06:30,53390,6,30
아시아나항공,06:40,53390,6,40
대한항공,07:00,126611,7,0
제주항공,07:40,49153,7,40
티웨이항공,07:55,48814,7,55
아시아나항공,07:55,53390,7,55
대한항공,08:00,126611,8,0
이스타항공,08:10,62034,8,10
아시아나항공,08:20,58306,8,20
이스타항공,08:30,76102,8,30
티웨이항공,08:45,57289,8,45
아시아나항공,08:45,59662,8,45
이스타항공,08:50,57797,8,50
대한항공,09:10,126611,9,10
아시아나항공,09:20,88984,9,20
에어부산,09:40,70339,9,40
제주항공,09:45,78645,9,45
이스타항공,09:50,57797,9,50
티웨이항공,10:00,57289,10,0
대한항공,10:10,126611,10,10
아시아나항공,10:20,83560,10,20
제주항공,10:35,75594,10,35
대한항공,10:35,126611,10,35
대한항공,10:45,126611,10,45
제주항공,10:50,78645,10,50
티웨이항공,11:05,73390,11,5
대한항공,11:10,172204,11,10
제주항공,11:15,78645,11,15
티웨이항공,11:35,73390,11,35
이스타항공,11:35,93051,11,35
제주항공,11:40,75594,11,40
대한항공,11:40,126611,11,40
제주항공,12:05,84068,12,5
제주항공,12:20,91356,12,20
이스타항공,12:45,76102,12,45
티웨이항공,12:45,90339,12,45
대한항공,12:50,172204,12,50
이스타항공,13:00,97797,13,0
대한항공,13:05,172204,13,5
에어부산,13:10,87289,13,10
아시아나항공,13:10,181865,13,10
티웨이항공,13:30,94746,13,30
이스타항공,13:30,97797,13,30
아시아나항공,13:50,102204,13,50
이스타항공,14:45,97797,14,45
아시아나항공,16:55,181865,16,55
대한항공,18:15,126611,18,15
이스타항공,18:25,97797,18,25
티웨이항공,19:55,97967,19,55
에어부산,20:10,103051,20,10
티웨이항공,20:30,97967,20,30
대한항공,20:30,172204,20,30
제주항공,20:50,91356,20,50
아시아나항공,20:50,102204,20,50
대한항공,20:50,126611,20,50
아시아나항공,20:55,92034,20,55
티웨이항공,21:05,83051,21,5
제주항공,21:05,94746,21,5
대한항공,21:05,126611,21,5
제주항공,21:10,80678,21,10
아시아나항공,21:10,92034,21,10
티웨이항공,21:15,83051,21,15
이스타항공,21:15,93051,21,15
제주항공,21:20,80678,21,20
