Name,depart_time,price,depart_time_hour,depart_time_minute
아시아나항공,06:05,121356,6,5
이스타항공,06:10,116950,6,10
에어부산,06:55,112373,6,55
대한항공,10:30,309831,10,30
아시아나항공,11:15,121356,11,15
제주항공,12:40,116780,12,40
티웨이항공,12:50,116780,12,50
이스타항공,12:55,116950,12,55
이스타항공,13:15,102712,13,15
티웨이항공,13:20,103221,13,20
티웨이항공,13:25,97797,13,25
제주항공,13:30,96950,13,30
대한항공,13:50,165763,13,50
아시아나항공,14:00,121356,14,0
티웨이항공,14:05,87289,14,5
아시아나항공,14:05,121356,14,5
아시아나항공,14:25,121356,14,25
이스타항공,14:35,83560,14,35
제주항공,14:40,78645,14,40
에어부산,14:55,76611,14,55
아시아나항공,14:55,117119,14,55
대한항공,15:00,165763,15,0
아시아나항공,15:05,102882,15,5
티웨이항공,15:15,76611,15,15
대한항공,15:20,165763,15,20
제주항공,15:25,75594,15,25
이스타항공,15:40,72882,15,40
제주항공,15:45,71356,15,45
아시아나항공,15:45,100678,15,45
이스타항공,15:55,72882,15,55
아시아나항공,15:55,97967,15,55
대한항공,16:00,165763,16,0
제주항공,16:05,64746,16,5
이스타항공,16:35,72882,16,35
대한항공,16:40,165763,16,40
대한항공,17:10,165763,17,10
대한항공,17:15,165763,17,15
티웨이항공,17:25,65763,17,25
티웨이항공,17:40,60509,17,40
대한항공,17:40,165763,17,40
아시아나항공,17:50,61526,17,50
티웨이항공,18:10,56272,18,10
에어부산,18:10,56611,18,10
이스타항공,18:10,57797,18,10
제주항공,18:15,57628,18,15
대한항공,18:20,165763,18,20
아시아나항공,18:25,58136,18,25
이스타항공,18:35,57797,18,35
아시아나항공,18:45,58136,18,45
티웨이항공,18:50,56272,18,50
대한항공,18:50,165763,18,50
아시아나항공,18:55,58136,18,55
제주항공,19:05,53390,19,5
대한항공,19:10,165763,19,10
아시아나항공,19:20,75085,19,20
이스타항공,19:25,53051,19,25
제주항공,19:35,49153,19,35
이스타항공,19:45,53051,19,45
대한항공,20:00,165763,20,0
대한항공,20:30,165763,20,30
제주항공,20:35,53390,20,35
아시아나항공,20:50,121356,20,50
아시아나항공,21:20,121356,21,20
