Name,depart_time,price,depart_time_hour,depart_time_minute
에어부산,06:50,54577,6,50
아시아나항공,06:50,89831,6,50
이스타항공,07:00,60000,7,0
대한항공,07:05,81865,7,5
에어부산,07:20,72034,7,20
대한항공,07:35,148475,7,35
에어부산,07:55,72034,7,55
제주항공,12:20,67119,12,20
에어부산,13:20,62543,13,20
대한항공,13:50,81865,13,50
제주항공,14:30,54407,14,30
에어부산,14:40,50678,14,40
아시아나항공,14:40,89831,14,40
에어부산,15:00,72034,15,0
제주항공,15:30,50170,15,30
에어부산,17:00,45763,17,0
아시아나항공,17:00,89831,17,0
에어부산,17:05,46441,17,5
제주항공,17:05,50170,17,5
아시아나항공,17:05,89831,17,5
에어부산,17:35,68984,17,35
아시아나항공,17:35,89831,17,35
에어부산,17:55,72034,17,55
아시아나항공,17:55,89831,17,55
대한항공,19:10,81865,19,10
제주항공,19:30,46950,19,30
